ID;Num_Doc;Statement;Type
490:21;Jupyter_Lab_4876;. It doesn't do much except give you stubs for the data connector interface's required methods;Claim: Assertion
490:24;Jupyter_Lab_4876;Fixed;Claim: Assertion
491:4;Jupyter_Lab_4945;I'm pretty sure this is fixed in master;Claim: Assertion
491:9;Jupyter_Lab_4945;This is counter-intuitive, and yes I renamed the wrong notebook and then noticed what happened.;Claim: Assertion
491:11;Jupyter_Lab_4945;The issue here is that we are intercepting the right click event for our menu, and preventing the tab from being activated.;Claim: Assertion
491:12;Jupyter_Lab_4945;I don't think this is fixed.;Claim: Hypothesis/ Opinion
491:13;Jupyter_Lab_4945;This also came up in #4500 and #4529.;Claim: Assertion
491:14;Jupyter_Lab_4945;#4590 is an attempt to fix the problem, but I am not sure that it a general enough fix for what we need.;Claim: Probability/doubtfulness
491:15;Jupyter_Lab_4945;It may be that we decide this is a confusing enough behavior that we *do* activate them on right-click, however.;Claim: Probability/doubtfulness
491:16;Jupyter_Lab_4945;It would be nice to be able to pass in the widget that received the right-click to the command, but that would be kind of tricky to implement with the current setup.;Claim: Suggestion/ recommendation
491:18;Jupyter_Lab_4945;Currently the `Rename` command works on the active notebook, so it needs to be activated (unfortunately).;Claim: Assertion
491:20;Jupyter_Lab_4945;Fixed;Claim: Assertion
492:4;Jupyter_Lab_5294;"jupyter notebook not workingHI! I dont know what I did to my file but now it looks like this:";Claim: Probability/doubtfulness
492:5;Jupyter_Lab_5294;I dont know how to fix it!!!! how do I get it back to normal;Claim: Probability/doubtfulness
492:7;Jupyter_Lab_5294;Closing;Claim: Assertion
492:10;Jupyter_Lab_5294;"To fix, you should really just have to double click on the file in the jupyterlab file browser widget.If for some reason that doesn't work, you can right click on the file and select ""notebook"" to force it to open in the notebook view.";Claim: Suggestion/ recommendation
493:3;Jupyter_Lab_5354;"The status bar shows the trusted status and could offer an interaction forthe trusting..";Claim: Suggestion/ recommendation
493:6;Jupyter_Lab_5354;I think it is a sufficiently advanced and not-used feature that perhaps we shouldn't complicate the menu system with this menu item.;Claim: Hypothesis/ Opinion
493:7;Jupyter_Lab_5354;I've put a lot of thought into this and discussed it with @Zsailer at length.;Claim: Assertion
493:8;Jupyter_Lab_5354;We will have the notion of trust displayed on the status bar. I do agree that dealing with the notion of trust in the status bar is a good idea.;Claim: Hypothesis/ Opinion
493:9;Jupyter_Lab_5354;I'm not opposed to taking it out of the file system if we do testing that suggests user's aren't it in the file menu but they are in other locations (command palette, status bar).;Claim: Probability/doubtfulness
493:10;Jupyter_Lab_5354;The 'popping up' idea is useful if our goal is to highlight trust, and get people familiar with it;Claim: Probability/doubtfulness
493:11;Jupyter_Lab_5354;I think a menu item is more innocuous than a link overlayed on a notebook. I do think there's merit to giving a warning in the menu-bar, with an option to trust, but again, only if we are trying to highlight the trust mechanism.;Claim: Hypothesis/ Opinion
493:12;Jupyter_Lab_5354;I think at this point it makes sense to leave it in, baring some testing that shows users looking for it in the status bar or command palette.;Claim: Hypothesis/ Opinion
493:13;Jupyter_Lab_5354;I'm going to tag this resovled and a 'good first issue'.;Claim: Assertion
493:14;Jupyter_Lab_5354;After further discussion, we've decided to remove it for now;Claim: Assertion
494:3;Jupyter_Lab_5498;I was wondering what it would take to expose the API for the file browser so an extension could do something like this (Red outline is there to highlight the new feature, I'm not looking to add a bright red outline to the UI);Claim: Suggestion/ recommendation
494:5;Jupyter_Lab_5498;This is do-able in a fairly clean way today without having to resort to DOM manipulation;Claim: Assertion
495:2;Jupyter_Lab_5540;I guess maybe this is a duplicate of #3795? Sorry for the noise. Should I repost my comments there?;Claim: Hypothesis/ Opinion
495:4;Jupyter_Lab_5540;"Can't see kernel names without mouse-overWhen picking out a kernel for a new notebook, it's impossible to see which conda kernel I'm choosing without doing a mouse-over.";Claim: Assertion
495:6;Jupyter_Lab_5540;You could argue that it's a ``nb_conda_kernel`` issue, but given that there's only a couple of characters it's hard to provide reasonable names.;Claim: Probability/doubtfulness
495:7;Jupyter_Lab_5540;Maybe allowing two lines of names, or having the language be a separate line or something like that might help;Claim: Probability/doubtfulness
495:8;Jupyter_Lab_5540;I'll close this,;Claim: Assertion
495:9;Jupyter_Lab_5540;it'd be great if you could join the discussion over at #3795.;Claim: Hypothesis/ Opinion
495:11;Jupyter_Lab_5540;keep the discussion on one issue;Claim: Assertion
496:7;Jupyter_Lab_5597;"Some indication that a cell's output no longer corresponds to cell's input.Suppose I:1. Write an input cell and execute it, generating an output cell.2. Modifiy the input cell code without running it again.";Claim: Hypothesis/ Opinion
496:8;Jupyter_Lab_5597;After a while I look at this cell again and get confused,;Claim: Assertion
496:11;Jupyter_Lab_5597;I modify the input cell:;Claim: Assertion
496:13;Jupyter_Lab_5597;This alerts me that I have not evaluated the new input cell contents and therefore the output might not match.;Claim: Assertion
496:14;Jupyter_Lab_5597;I would like to work on this.;Claim: Hypothesis/ Opinion
496:15;Jupyter_Lab_5597;this is my proposal:;Claim: Hypothesis/ Opinion
496:17;Jupyter_Lab_5597;Looks good. In Mathematica you can also access the code of the input cell which was actually evaluated:;Claim: Assertion
496:19;Jupyter_Lab_5597;", hooking the execute_reply to store the code that generated someoutputs is really interesting.";Claim: Assertion
496:20;Jupyter_Lab_5597;"Of course, the frontend could just add it.If you got fifty outputs, though, you wouldn't want 50 copies of the code,";Claim: Probability/doubtfulness
496:22;Jupyter_Lab_5597;"This would give some interesting metrics, as you could know, of a givenipynb execution state, which cells hadn't been executed and which cellsshowed output different from what was executed... And even show coloreddiffs.";Claim: Probability/doubtfulness
496:23;Jupyter_Lab_5597;"Of course, for version control purposes, this would compound the diffproblem. I would see the overall function being like timings, I guess, thatsome people just wouldn't want.";Claim: Hypothesis/ Opinion
496:24;Jupyter_Lab_5597;Fixed by;Claim: Assertion
497:11;Jupyter_Lab_5605;Agreed.;Claim: Hypothesis/ Opinion
497:14;Jupyter_Lab_5605;This can result in loss of work.;Claim: Probability/doubtfulness
497:16;Jupyter_Lab_5605;Excellent idea! I'm adding this as a good (advanced?) first issue.;Claim: Hypothesis/ Opinion
497:17;Jupyter_Lab_5605;I'd suggest capturing the back button and just having a small dialog that warns that you are navigating away (perhaps this should also be triggered on window close?).;Claim: Suggestion/ recommendation
497:18;Jupyter_Lab_5605;Perhaps with an option to disable the dialog.;Claim: Probability/doubtfulness
497:19;Jupyter_Lab_5605;Perhaps the best place to put this code is in the application package:;Claim: Probability/doubtfulness
497:20;Jupyter_Lab_5605;I completely agree, let me work on the copy for the modal. I'll update this with a simple prototype;Claim: Hypothesis/ Opinion
497:21;Jupyter_Lab_5605;Actually, I noticed we *do* have a modal already. Try typing something into a document and not saving it, then try to close the browser tab. I get;Claim: Assertion
497:23;Jupyter_Lab_5605;It seems that modal already comes up even if pressing the back button, but only if there is an unsaved document?;Claim: Hypothesis/ Opinion
497:24;Jupyter_Lab_5605;Perhaps we should make it always come up when pressing the back button;Claim: Probability/doubtfulness
497:25;Jupyter_Lab_5605;Having this pop up every time would be ok, but still a bit jarring.;Claim: Suggestion/ recommendation
497:26;Jupyter_Lab_5605;However even if the document is saved you can lose state such as ipywidgets when returning to the notebook.;Claim: Probability/doubtfulness
497:27;Jupyter_Lab_5605;Mine looks different than yours;Claim: Hypothesis/ Opinion
497:29;Jupyter_Lab_5605;Agreed;Claim: Hypothesis/ Opinion
497:31;Jupyter_Lab_5605;"I think the only open question is what constitutes ""dirty"" and does that logic need to change.";Claim: Hypothesis/ Opinion
497:32;Jupyter_Lab_5605;"I suggest removing the ""good first issue"" tag as the easy part of this is already working as requested";Claim: Suggestion/ recommendation
497:33;Jupyter_Lab_5605;Closing;Claim: Assertion
497:36;Jupyter_Lab_5605;I still feel like this is an issue.;Claim: Hypothesis/ Opinion
497:37;Jupyter_Lab_5605;If I accidentally hit back with a saved notebook I generally have to restart my kernel and run through my notebook again to get back to the state I was in;Claim: Probability/doubtfulness
498:5;Jupyter_Lab_5680;Using presentation mode (View > Presentation Mode) increases the size of the console quite a bit without affecting the text or notebook tabs;Claim: Assertion
498:10;Jupyter_Lab_5680;I think this would be a good issue for an intermediate new contributor.;Claim: Hypothesis/ Opinion
498:11;Jupyter_Lab_5680;this is not currently possible;Claim: Assertion
498:12;Jupyter_Lab_5680;However, it could be added to the settings for the console (similar to the font size settings used by the file editor and the notebook);Claim: Suggestion/ recommendation
498:13;Jupyter_Lab_5680;Something very similar could be copied over to the `console-extension`.;Claim: Suggestion/ recommendation
498:14;Jupyter_Lab_5680;it *should* be safe to assume so.;Claim: Suggestion/ recommendation
498:16;Jupyter_Lab_5680;There is a new increase/decrease mechanism to control font size that addresses this issue.;Claim: Assertion
499:5;Jupyter_Lab_5696;Jupyterlab should infer the height for the iframe on `DOMContentReady` and once again at `load`.;Claim: Suggestion/ recommendation
499:7;Jupyter_Lab_5696;This sounds like an interesting project someone to play around with (maybe using `document.body.getBoundingClientRect()` in the iframe?);Claim: Hypothesis/ Opinion
499:8;Jupyter_Lab_5696;In general, I think it will be tricky;Claim: Hypothesis/ Opinion
499:10;Jupyter_Lab_5696;I think it makes sense for us to try to get a better default experience at least;Claim: Hypothesis/ Opinion
499:11;Jupyter_Lab_5696;"Hmm, it already has `iframe.style.height = body.scrollHeight`.But many sites are isolated";Claim: Assertion
499:14;Jupyter_Lab_5696;For whoever wants to work on this, it looks like the relevant code is at;Claim: Hypothesis/ Opinion
500:3;Jupyter_Lab_5796;yes, it happen in the classic notebook too;Claim: Assertion
500:7;Jupyter_Lab_5796;"Incorrectly automatching single quotation in Julia cellsWhen type a single quotation mark after square brackets, it should not automatically add another one.";Claim: Suggestion/ recommendation
500:8;Jupyter_Lab_5796;single quotation after a variable seems fine.;Claim: Probability/doubtfulness
500:11;Jupyter_Lab_5796;it is likely a bug in the Julia mode for CodeMirror (the editor we use).;Claim: Probability/doubtfulness
500:12;Jupyter_Lab_5796;A very similar issue came up recently with scala, and it was fixed upstream:;Claim: Assertion
500:14;Jupyter_Lab_5796;I wonder if the same fix could be applied here;Claim: Probability/doubtfulness
500:15;Jupyter_Lab_5796;It looks like it may be as easy as the recent Scala change we submitted to CodeMirror:;Claim: Probability/doubtfulness
500:16;Jupyter_Lab_5796;it looks like it may be more complicated.;Claim: Probability/doubtfulness
500:18;Jupyter_Lab_5796;Regardless, my guess is that this is an upstream issue, not an issue in JLab;Claim: Hypothesis/ Opinion
500:19;Jupyter_Lab_5796;I don't think I have the ability to solve this;Claim: Hypothesis/ Opinion
500:23;Jupyter_Lab_5796;Can you open an issue in the CodeMirror repo, or even better, do you want to try opening a PR to CodeMirror?;Claim: Suggestion/ recommendation
500:24;Jupyter_Lab_5796;If things work fine for `x'`, but not for `[1,2]'`, my guess is that the actual mode parsing in CodeMirror may need to be modified to be more intelligent about single quotes.;Claim: Hypothesis/ Opinion
501:3;Jupyter_Lab_6488;Definitely +1 from me;Claim: Hypothesis/ Opinion
501:4;Jupyter_Lab_6488;+1 too;Claim: Hypothesis/ Opinion
501:6;Jupyter_Lab_6488;we should rename the inspector to something that more clearly indicates what it actually does.;Claim: Suggestion/ recommendation
501:8;Jupyter_Lab_6488;"I would propose ""interactive help"", which is similar to ""help"" in Spyder.";Claim: Suggestion/ recommendation
501:9;Jupyter_Lab_6488;The immediate action here would probably be to simply change the user-facing title (*i.e.*, the command label and the tab title).;Claim: Probability/doubtfulness
502:3;Jupyter_Lab_6580;Navigating back to parent directory in file browser is not possible with keyboard.;Claim: Hypothesis/ Opinion
502:4;Jupyter_Lab_6580;After navigating to a sub-directory, I cannot navigate back to the parent directory using the back button or arrow keys.  This is an accessibility issue for users who only use the keyboard.;Claim: Assertion
502:5;Jupyter_Lab_6580;I should be able to use either the left arrow or backspace to navigate back up to the parent directory.;Claim: Hypothesis/ Opinion
502:6;Jupyter_Lab_6580;"Also, a mouse with a back button:![image](https://user-images.githubusercontent.com/8983713/100261416-60566d80-2f53-11eb-9546-1caebca9ebac.png)does not work";Claim: Assertion
502:8;Jupyter_Lab_6580;This was also reported in #6808 and fixed by;Claim: Assertion
503:3;Jupyter_Lab_6610;Most of that documentation is not user oriented, and it isn't clear a user who ends up there will find what they were looking for;Claim: Assertion
503:4;Jupyter_Lab_6610;Maybe instead a link to the Jupyter Documentation landing page:;Claim: Probability/doubtfulness
504:2;Jupyter_Lab_6619;In the past, this only displayed one option, I think this behavior is an accidental regression;Claim: Hypothesis/ Opinion
504:4;Jupyter_Lab_6619;We are probably using too broad of a CSS selector for the context menu items that is causing them to show up for all tabs, rather than just those in the main work area.;Claim: Probability/doubtfulness
505:4;Jupyter_Lab_6623;+1 on removing the bug icon;Claim: Hypothesis/ Opinion
505:6;Jupyter_Lab_6623;The icon for debugging in VSCode is a bit more communicative.;Claim: Assertion
505:8;Jupyter_Lab_6623;If we decide to leave it in we should update the icon;Claim: Suggestion/ recommendation
505:9;Jupyter_Lab_6623;The table view is not currently useful for anything, and the Tab bar for that and the Raw View is awkward. For this, the consensus here in to remove the table view for 1.0 (time permitting).;Claim: Assertion
505:11;Jupyter_Lab_6623;* Horizontal space is tight, which causes the comments to wrap. Here, we could explore using a smaller width on the list of extension, and minimizing the line numbers in the second editor.;Claim: Assertion
505:12;Jupyter_Lab_6623;Shouldn't we always show those and remove the bug icon?;Claim: Suggestion/ recommendation
507:4;Jupyter_Lab_6768;"soo hacky, thanks :)";Claim: Hypothesis/ Opinion
507:17;Jupyter_Lab_6768;The new find/replace functionality looks nice, but I noticed that, as far as I can tell, I can't search the output of a cell.;Claim: Assertion
507:18;Jupyter_Lab_6768;I expect the search to find two instances, the instance in the code cell and the instance in the output cell;Claim: Hypothesis/ Opinion
507:19;Jupyter_Lab_6768;In principle it would seem nice if it was possible to search e.g. the text in a figure as well.;Claim: Probability/doubtfulness
507:20;Jupyter_Lab_6768;Perhaps you could select the scope of the search with an additional combo box in the find tool, or with some check boxes.;Claim: Probability/doubtfulness
507:21;Jupyter_Lab_6768;your solution worked, but clicking is quite cumbersome;Claim: Assertion
507:22;Jupyter_Lab_6768;maybe there should be a way to map browser search to Ctrl+F and custom search to something else;Claim: Probability/doubtfulness
507:23;Jupyter_Lab_6768;An alternative to *clicking* the top menu bar is to open up the command pallet (Ctrl+Shift+C) and then Ctrl+F;Claim: Assertion
507:24;Jupyter_Lab_6768;This seems to work;Claim: Probability/doubtfulness
507:25;Jupyter_Lab_6768;Alternatively, @jasongrout's idea of changing the key bindings is the best one;Claim: Hypothesis/ Opinion
507:27;Jupyter_Lab_6768;Using the same convention we have for context menus (shift-right-click for default browser), perhaps ctrl-shift-f always invokes browser search;Claim: Probability/doubtfulness
507:28;Jupyter_Lab_6768;I think I would prefer to have a keyboard shortcut consistently invoke the same search.;Claim: Hypothesis/ Opinion
507:29;Jupyter_Lab_6768;Similar to the regexp option today, I imagine there would be options for searching in all, input, or output. Obviously, replace won't work for output;Claim: Hypothesis/ Opinion
507:30;Jupyter_Lab_6768;Searching stdout and stderr would be much easier;Claim: Hypothesis/ Opinion
507:32;Jupyter_Lab_6768;Searching all output is significantly harder than searching input,;Claim: Assertion
507:34;Jupyter_Lab_6768;I quickly tried something [based on this](https://stackoverflow.com/a/10730777/3745694) and it seems to mostly work.;Claim: Probability/doubtfulness
507:35;Jupyter_Lab_6768;In my experience, working directly with the rendered DOM is really difficult when you have all sorts of other frameworks messing with it (React and Phosphor).;Claim: Hypothesis/ Opinion
507:36;Jupyter_Lab_6768;I tried to do something like this in the classic notebook, finding the nodes containing matches, inserting a `span` around the match, applying a class to the `span`, and keeping track of them so that I could clean up later.;Claim: Hypothesis/ Opinion
507:37;Jupyter_Lab_6768;I do think this could be a good place to start for most basic output types, especially those that aren't interactive and especially if you limit this sort of DOM search to the outputs.  I haven't tried anything like this yet in JupyterLab with the new documentsearch framework,;Claim: Hypothesis/ Opinion
507:38;Jupyter_Lab_6768;I'm not sure what sort of model-like information might be available about cell output;Claim: Probability/doubtfulness
507:39;Jupyter_Lab_6768;This is the approach that I initially envisioned taking once we got around to cell outputs, maybe due to some bitter memories of DOM-based search on the classic notebook;Claim: Probability/doubtfulness
507:40;Jupyter_Lab_6768;This may be hard.;Claim: Probability/doubtfulness
507:41;Jupyter_Lab_6768;I believe its at least worth trying to do something here - even if we can't solve every case.;Claim: Hypothesis/ Opinion
507:42;Jupyter_Lab_6768;it will hurt novice users.;Claim: Probability/doubtfulness
507:44;Jupyter_Lab_6768;I agree, it'll likely be difficult.  I don't know enough about how outputs are rendered to know where in that process this sort of logic might belong, but I think having something that works *with* the rendering step rather than on top of it or after the fact might be more robust and flexible for the myriad different output types that exist now and in the future;Claim: Hypothesis/ Opinion
507:45;Jupyter_Lab_6768;If search was built directly into how things are rendered, it'd make it easier to integrate different forms of output in the future.;Claim: Suggestion/ recommendation
507:46;Jupyter_Lab_6768;And yeah I totally agree, searching only inputs is not ideal.  We absolutely do want to search the outputs.;Claim: Hypothesis/ Opinion
507:47;Jupyter_Lab_6768;The reason we decided to only search inputs to start;Claim: Assertion
507:49;Jupyter_Lab_6768;We kind of punted on searching the outputs;Claim: Assertion
507:51;Jupyter_Lab_6768;I haven't had time since then to take a swing at output search and I'm not sure I'll have much time in the near future;Claim: Probability/doubtfulness
507:52;Jupyter_Lab_6768;f you think you've got an approach you'd like to try, please go for it!  I'd also be happy to talk with you more about the documentsearch package and the approach we've taken for search so far if you'd like.co;Claim: Hypothesis/ Opinion
507:54;Jupyter_Lab_6768;I agree that we should allow renders to be allowed to have some ability to implement search. ;Claim: Hypothesis/ Opinion
507:56;Jupyter_Lab_6768;Still, by default, it would be good to implement anything that searched the DOM for text.;Claim: Suggestion/ recommendation
507:57;Jupyter_Lab_6768;Even if something like: `<span class='bar'>hello </span> world` cannot find `hello world`, having some search text would be a big step forward.;Claim: Suggestion/ recommendation
507:58;Jupyter_Lab_6768;Personally I think this issue is critical enough that we should consider disabling the Jupyterlab-specific search by default;Claim: Hypothesis/ Opinion
507:60;Jupyter_Lab_6768;It will also confuse new users;Claim: Probability/doubtfulness
508:3;Jupyter_Lab_6876;"I'm not entirely sure but that looks like an API to add new panels, we are looking to add something new to the existing running panel (the one that list ""terminal sessions"" and ""kernel sessions"")";Claim: Probability/doubtfulness
508:6;Jupyter_Lab_6876;Updating my comment;Claim: Assertion
508:8;Jupyter_Lab_6876;yup looks like exactly what I want, I can look into reviving that PR;Claim: Probability/doubtfulness
508:10;Jupyter_Lab_6876;I can't seem to find an extension API for adding a new section to the running sidebar, is there one? If not can this be a feature request to add one?;Claim: Probability/doubtfulness
509:5;Jupyter_Lab_6962;"We use this so often and its easier to fix; If you can please point me to where to look at in the code, I can send a PR";Claim: Assertion
509:8;Jupyter_Lab_6962;I updated `jupyter`  package and now it works;Claim: Assertion
509:10;Jupyter_Lab_6962;This is an issue with the notebook server that JupyterLab depends on. For me, it looks like this:;Claim: Assertion
510:3;Jupyter_Lab_7193;The current model make this hard to do reliably,;Claim: Assertion
510:4;Jupyter_Lab_7193;"I'd like to:1. Add in a mimetype for error (""failed execution""): `application/vnd.jupyter.error`2. Pass all nbformat data to this bundle (i.e. `traceback`, `ename`, `evalue`)3. Create a mime render which defaults to treating this error as `application/vnd.jupyter.stderr`. Alternatively, we can add an extra mimetype to the bundle and it should continue to work as it without changes.";Claim: Hypothesis/ Opinion
510:6;Jupyter_Lab_7193;I'd like to add;Claim: Hypothesis/ Opinion
511:2;Jupyter_Lab_7602;"Add arg to 'help:open' command to force using new browser tabIn `@jupyterlab/git`, we have to define a new command to force opening help websites in new browser tab";Claim: Assertion
511:4;Jupyter_Lab_7602;I propose to add an argument in 'help:open' to cover that behaviour.;Claim: Suggestion/ recommendation
512:5;Jupyter_Lab_7643;When the notebook widget has the focus and is then disposed, the notebook tools are removed from the left area:;Claim: Assertion
512:7;Jupyter_Lab_7643;But when the notebook widget doesn't have the focus and is then disposed, they are not removed:;Claim: Assertion
512:9;Jupyter_Lab_7643;It would be nice for the behavior to be coherent for the different cases.;Claim: Suggestion/ recommendation
512:10;Jupyter_Lab_7643;It would actually be very useful to have this signal emitted when the number of widgets in the tracker goes down to 0 (and `currentWidget` becomes `null`);Claim: Suggestion/ recommendation
512:12;Jupyter_Lab_7643;I think that is really important (some people may use the currentWidget signal to switch things off of the current widget, and they won't know when that widget goes away if the signal is not emitted when the widget becomes null);Claim: Hypothesis/ Opinion
512:13;Jupyter_Lab_7643;+1 to having the signal be a widget OR null, and having it trigger when it goes to null.;Claim: Hypothesis/ Opinion
513:2;Jupyter_Lab_7671;Code editor refresh is brittle;Claim: Assertion
513:3;Jupyter_Lab_7671;The logic around when to refresh the code editor is brittle.  I tested this by opening the same set of static notebook contents in three main area widgets.  The last one populated successfully shows its input areas, but the other two did not.  I have a fix coming.;Claim: Assertion
514:8;Jupyter_Lab_7983;I can imagine it might help users to see which completions they're using more often for instance;Claim: Probability/doubtfulness
514:9;Jupyter_Lab_7983;In short, I like the idea of giving users more control over their actions, but I don't like cluttering the screen whenever we can avoid it.;Claim: Hypothesis/ Opinion
514:10;Jupyter_Lab_7983;That is correct;Claim: Assertion
514:12;Jupyter_Lab_7983;In this setup, it’s extremely likely that the two providers will send the same completions to the completions list. Without visual differentiation and de-duping, this could give off the impression that completions are buggy.;Claim: Probability/doubtfulness
514:13;Jupyter_Lab_7983;Even with de-duping, adding a visual indicator would give users more insight into the value add of their chosen extensions. If all completions looked the same, there’s no way for a user to know a given extension moved the needle, or that the extension is actually working.;Claim: Probability/doubtfulness
514:14;Jupyter_Lab_7983;I believe this is how VScode does it as well;Claim: Hypothesis/ Opinion
514:15;Jupyter_Lab_7983;There may be some instances where one provider is able to surface completions while the other is not. Enabling both to run at the same time allows the best of both worlds.;Claim: Probability/doubtfulness
514:16;Jupyter_Lab_7983;In VSCode, if a user has the MS Python extension and Kite, both are used to generate completions as well;Claim: Probability/doubtfulness
514:18;Jupyter_Lab_7983;Closing;Claim: Assertion
514:19;Jupyter_Lab_7983;"Proposal: JupyterLab Completer UI[Kite](https://kite.com) is building a JupyterLab extension. As part of the [Completer API refactor](https://github.com/jupyterlab/jupyterlab/issues/7044#issuecomment-594249225), we’d also like to enhance the completer UI.";Claim: Suggestion/ recommendation
514:21;Jupyter_Lab_7983;Currently, there’s no way for completions from different providers to visually differentiate themselves.;Claim: Assertion
514:22;Jupyter_Lab_7983;One option is to enhance the type display, with the option to render a SVG or PNG mask.;Claim: Suggestion/ recommendation
514:24;Jupyter_Lab_7983;Another option is to enable providers to add a completion source to the type extended node,;Claim: Suggestion/ recommendation
514:26;Jupyter_Lab_7983;we would make this the one and only completer UI.;Claim: Suggestion/ recommendation
514:27;Jupyter_Lab_7983;"the UI enhancements here are optional; if not set, the view should render as is before.";Claim: Assertion
514:28;Jupyter_Lab_7983;The second change is to enable display of completion item documentation along the bottom of the completion list.;Claim: Assertion
514:30;Jupyter_Lab_7983;Could we not simply require the user to make a choice, either Kite or LSP?;Claim: Suggestion/ recommendation
515:3;Jupyter_Lab_8048;For clarity: the (deprecated) CSS caret icons got an accidental rename in 2.0 (dash added);Claim: Assertion
515:5;Jupyter_Lab_8048;I believe this was drawing from jupyterlab/packages/theme-light-extension/style/images/.;Claim: Hypothesis/ Opinion
515:6;Jupyter_Lab_8048;these seem to have been removed for some reason in Jupyterlab 2.0, breaking the extension;Claim: Probability/doubtfulness
515:7;Jupyter_Lab_8048;"it seemed nice to reference the ""official"" icons for styling purposes";Claim: Suggestion/ recommendation
515:9;Jupyter_Lab_8048;your old things keep working in the near future.;Claim: Assertion
516:4;Jupyter_Lab_8566;It looks more than perfect to me;Claim: Hypothesis/ Opinion
516:8;Jupyter_Lab_8566;Option `Select All Cells with this Tag` is missing;Claim: Assertion
516:10;Jupyter_Lab_8566;Some of our workflows are dependent on executing parts of the notebook which was easily achieved with this option and then executing selected cells only.;Claim: Assertion
516:12;Jupyter_Lab_8566;This could be an important feature for large notebooks. In that situation, it's likely I want to create reusable code cells. Using tags, I can group dependent code cells. However, I can't efficiently run a group without this option!;Claim: Probability/doubtfulness
516:13;Jupyter_Lab_8566;I'd like to try working on this one as my first contribution to OSS if nobody else is working on it and if it is needed.;Claim: Hypothesis/ Opinion
516:14;Jupyter_Lab_8566;I wonder if it would be better to have it in cell tools;Claim: Probability/doubtfulness
516:15;Jupyter_Lab_8566;I think it makes more in sense in the TOC;Claim: Hypothesis/ Opinion
516:17;Jupyter_Lab_8566;I agree with @krassowski ;Claim: Hypothesis/ Opinion
516:19;Jupyter_Lab_8566;I'm not seeing - Select All Cells with this Tag - option;Claim: Assertion
518:2;Jupyter_Lab_8958;I looked into this a little bit (need settings for some vim keymap stuff) and found that these errors started appearing in `3.0.0a5` and that the settings worked as expected in `3.0.0a4`. This corresponds to a jump in `jupytelabr_server` from 1.2 to 2;Claim: Assertion
518:6;Jupyter_Lab_8958;This should be fixed when we publish;Claim: Suggestion/ recommendation
518:8;Jupyter_Lab_8958;"I am seeing two issues with the settings system in master:1. A flood of error messages in the console";Claim: Assertion
518:10;Jupyter_Lab_8958;When I try to open the advanced settings editor, nothing happens. No UI pops up and no error message.;Claim: Assertion
518:11;Jupyter_Lab_8958;I have now observed this in Chrome and Firefox, in a clean conda env, after starting from scratch using:;Claim: Assertion
518:12;Jupyter_Lab_8958;No error messages in the console, and advanced settings editor should open.;Claim: Suggestion/ recommendation
518:14;Jupyter_Lab_8958;there is indeed an issue there about this:;Claim: Assertion
519:4;Jupyter_Lab_9324;"""Server Not Running"" popup can be Misleading";Claim: Probability/doubtfulness
519:5;Jupyter_Lab_9324;"Server unavailable or unreachable"" could be potential ways to word it better";Claim: Suggestion/ recommendation
519:7;Jupyter_Lab_9324;"I think your ""Server unavailable or unreachable"" would be excellent. You can edit the file and submit a pull request following these instructions:";Claim: Hypothesis/ Opinion
519:8;Jupyter_Lab_9324;Fixed by;Claim: Assertion
520:3;Jupyter_Lab_9430;"I'm trying to modify the theme via the Jupyterlab UI. When I try to add an ""override"" of ""content-font-family"" to change the font family it doesn't let me save it";Claim: Assertion
520:5;Jupyter_Lab_9430;this is intentional.  The only currently supported theme overrides are the ones explicitly listed in the default theme user settings:;Claim: Assertion
520:6;Jupyter_Lab_9430;That being said, I wouldn't say no to a PR that adds some new font-family overrides to the existing set.;Claim: Hypothesis/ Opinion
520:9;Jupyter_Lab_9430;That PR also adds a font-selection GUI, complete with a proper font-picker menu:;Claim: Assertion
521:6;Jupyter_Lab_9554;When using logging logger, the log level seems to be ignored, and all logs prints to info level.;Claim: Probability/doubtfulness
521:8;Jupyter_Lab_9554;The jlab log console is not for displaying python log messages, but for logging messages from JupyterLab frontend components themselves.;Claim: Assertion
521:9;Jupyter_Lab_9554;Closing;Claim: Assertion
521:12;Jupyter_Lab_9554;I wonder why it doesn't work on a normal log print.;Claim: Probability/doubtfulness
522:7;Jupyter_Lab_9658;finally succeed with _Cascadia Mono PL_, though still don't know what's the problem. Here is my current setting;Claim: Assertion
522:9;Jupyter_Lab_9658;"I've successfully installed powerline in my `ssh` terminal and it works perfectly with the font `PowerlineSymbols`.However, it seems that the `jupyter` could not find my Powerline Font installed in system. And I've tried several Powerline font and installed them in different ways(by file directly, by pip and by apt-get).";Claim: Assertion
523:5;Jupyter_Lab_9826;As far as I'm aware, the best approach would be to follow #5066, copy the package, and jlpm link my modded copy.;Claim: Hypothesis/ Opinion
523:7;Jupyter_Lab_9826;I've attempted to do this first by linking an unmodded copy but it seems to have disabled the filebrowser/caused other issues (jlpm build runs fine without errors, no console errors either):;Claim: Probability/doubtfulness
523:10;Jupyter_Lab_9826;This looks like a CSS loading order issue;Claim: Probability/doubtfulness
523:12;Jupyter_Lab_9826;This would be much less work and possibly easier to maintain, although not ideal either;Claim: Probability/doubtfulness
523:15;Jupyter_Lab_9826;maybe long term I'll open a PR to move it down into filebrowser-extension,;Claim: Probability/doubtfulness
